// 3/11/2025 10:30:19 AM
// ReaderName=speedwayr-12-05-fd.local, AntennaIDs=1,2,3,4, InventoryMode=DualTarget, ModeIndex=1002, Population=32, PowerInDbm=30, Session=1
// Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency, CRHandle
2025-03-11T10:32:31.1106990-06:00,E280116060000209FF238D54,,1,-24.5,916.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.1118880-06:00,E280116060000209FF2351F4,,1,-36.5,916.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.1128370-06:00,E280116060000209FF238D74,,1,-35,916.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.1133940-06:00,E280116060000209FF238D64,,1,-34.5,916.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.1849100-06:00,E280116060000209FF238D64,,1,-35,916.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.1860180-06:00,E280116060000209FF2351F4,,1,-36.5,916.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.1867260-06:00,E280116060000209FF238D74,,1,-35.5,916.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.1873830-06:00,E280116060000209FF238D54,,1,-24.5,916.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.2912510-06:00,E280116060000209FF238D64,,1,-35,916.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.2925260-06:00,E280116060000209FF238D54,,1,-24.5,916.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.2938800-06:00,E280116060000209FF2351F4,,1,-36.5,916.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.2948240-06:00,E280116060000209FF238D74,,1,-35,916.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.3759200-06:00,E280116060000209FF2351F4,,1,-35,925.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.3768680-06:00,E280116060000209FF238D54,,1,-24,925.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.3782210-06:00,E280116060000209FF238D74,,1,-33.5,925.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.3787640-06:00,E280116060000209FF238D64,,1,-33.5,925.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.4832430-06:00,E280116060000209FF2351F4,,1,-35,925.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.4847730-06:00,E280116060000209FF238D74,,1,-33,925.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.4853160-06:00,E280116060000209FF238D54,,1,-23.5,925.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.4859630-06:00,E280116060000209FF238D64,,1,-33,925.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.5689390-06:00,E280116060000209FF238D74,,1,-38,913.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.5697630-06:00,E280116060000209FF238D54,,1,-25.5,913.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.5710650-06:00,E280116060000209FF2351F4,,1,-38.5,913.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.5717820-06:00,E280116060000209FF238D64,,1,-36.5,913.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.6764260-06:00,E280116060000209FF2351F4,,1,-38.5,913.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.6773740-06:00,E280116060000209FF238D64,,1,-36.5,913.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.6781990-06:00,E280116060000209FF238D54,,1,-25.5,913.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.6787410-06:00,E280116060000209FF238D74,,1,-38,913.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.7634530-06:00,E280116060000209FF2351F4,,1,-37,917.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.7648600-06:00,E280116060000209FF238D64,,1,-35.5,917.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.7658090-06:00,E280116060000209FF238D54,,1,-25,917.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.7663520-06:00,E280116060000209FF238D74,,1,-35.5,917.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.8708860-06:00,E280116060000209FF238D54,,1,-25,917.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.8714440-06:00,E280116060000209FF238D74,,1,-35,917.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.8726490-06:00,E280116060000209FF2351F4,,1,-37,917.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.8735910-06:00,E280116060000209FF238D64,,1,-35,917.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.9528930-06:00,E280116060000209FF2351F4,,1,-37,917.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.9534350-06:00,E280116060000209FF238D64,,1,-36,917.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.9539750-06:00,E280116060000209FF238D54,,1,-25,917.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:31.9564370-06:00,E280116060000209FF238D74,,1,-35.5,917.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.0614220-06:00,E280116060000209FF238D64,,1,-36,917.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.0619690-06:00,E280116060000209FF238D54,,1,-25,917.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.0626430-06:00,E280116060000209FF238D74,,1,-35,917.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.0634770-06:00,E280116060000209FF2351F4,,1,-37,917.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.1477860-06:00,E280116060000209FF238D74,,1,-42,905.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.1483370-06:00,E280116060000209FF2351F4,,1,-42,905.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.1494950-06:00,E280116060000209FF238D54,,1,-27.5,905.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.1500370-06:00,E280116060000209FF238D64,,1,-40,905.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.2563870-06:00,E280116060000209FF238D54,,1,-27.5,905.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.2582410-06:00,E280116060000209FF238D64,,1,-39.5,905.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.2587860-06:00,E280116060000209FF238D74,,1,-42,905.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.2593290-06:00,E280116060000209FF2351F4,,1,-41.5,905.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.3431200-06:00,E280116060000209FF238D54,,1,-28.5,903.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.3440790-06:00,E280116060000209FF2351F4,,1,-43,903.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.3448980-06:00,E280116060000209FF238D64,,1,-41,903.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.3457020-06:00,E280116060000209FF238D74,,1,-42,903.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.4504670-06:00,E280116060000209FF238D54,,1,-28.5,903.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.4521420-06:00,E280116060000209FF2351F4,,1,-43,903.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.4526910-06:00,E280116060000209FF238D74,,1,-42,903.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.4533620-06:00,E280116060000209FF238D64,,1,-41,903.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.5363650-06:00,E280116060000209FF238D54,,1,-26.5,908.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.5378140-06:00,E280116060000209FF238D64,,1,-37.5,908.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.5385250-06:00,E280116060000209FF238D74,,1,-40,908.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.5399480-06:00,E280116060000209FF2351F4,,1,-39,908.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.6446840-06:00,E280116060000209FF238D74,,1,-40,908.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.6452320-06:00,E280116060000209FF238D54,,1,-26.5,908.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.6457840-06:00,E280116060000209FF238D64,,1,-37.5,908.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.6470890-06:00,E280116060000209FF2351F4,,1,-39,908.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.7212780-06:00,E280116060000209FF238D64,,1,-37.5,908.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.7218310-06:00,E280116060000209FF2351F4,,1,-39,908.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.7224850-06:00,E280116060000209FF238D54,,1,-26.5,908.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.7237000-06:00,E280116060000209FF238D74,,1,-40,908.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.8350040-06:00,E280116060000209FF238D54,,1,-28,904.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.8357950-06:00,E280116060000209FF238D74,,1,-42,904.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.8363480-06:00,E280116060000209FF238D64,,1,-40,904.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.8379900-06:00,E280116060000209FF2351F4,,1,-42,904.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.9112730-06:00,E280116060000209FF2351F4,,1,-42,904.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.9121280-06:00,E280116060000209FF238D74,,1,-42,904.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.9128240-06:00,E280116060000209FF238D54,,1,-28,904.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:32.9146420-06:00,E280116060000209FF238D64,,1,-40,904.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.0268210-06:00,E280116060000209FF238D54,,1,-24.5,924.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.0274910-06:00,E280116060000209FF238D64,,1,-33.5,924.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.0285530-06:00,E280116060000209FF2351F4,,1,-35,924.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.0294490-06:00,E280116060000209FF238D74,,1,-32.5,924.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.1029180-06:00,E280116060000209FF238D74,,1,-32.5,924.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.1035840-06:00,E280116060000209FF238D54,,1,-24.5,924.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.1043600-06:00,E280116060000209FF238D64,,1,-33.5,924.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.1053760-06:00,E280116060000209FF2351F4,,1,-35,924.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.2212700-06:00,E280116060000209FF238D74,,1,-32.5,925.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.2218100-06:00,E280116060000209FF238D64,,1,-33.5,925.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.2223500-06:00,E280116060000209FF238D54,,1,-24.5,925.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.2234570-06:00,E280116060000209FF2351F4,,1,-35,925.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.2963440-06:00,E280116060000209FF238D64,,1,-33.5,925.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.2974210-06:00,E280116060000209FF2351F4,,1,-35,925.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.2983520-06:00,E280116060000209FF238D74,,1,-33,925.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.2993640-06:00,E280116060000209FF238D54,,1,-24.5,925.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.4107900-06:00,E280116060000209FF238D54,,1,-25,922.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.4119680-06:00,E280116060000209FF238D74,,1,-34.5,922.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.4134320-06:00,E280116060000209FF238D64,,1,-34.5,922.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.4141320-06:00,E280116060000209FF2351F4,,1,-36,922.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.4877060-06:00,E280116060000209FF238D54,,1,-25,922.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.4886400-06:00,E280116060000209FF2351F4,,1,-36,922.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.4891970-06:00,E280116060000209FF238D74,,1,-34.5,922.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.4897530-06:00,E280116060000209FF238D64,,1,-34,922.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.6045760-06:00,E280116060000209FF238D54,,1,-26,912.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.6061700-06:00,E280116060000209FF238D74,,1,-38.5,912.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.6067090-06:00,E280116060000209FF2351F4,,1,-39,912.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.6078850-06:00,E280116060000209FF238D64,,1,-37,912.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.6806020-06:00,E280116060000209FF238D74,,1,-38.5,912.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.6815420-06:00,E280116060000209FF238D64,,1,-37,912.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.6823220-06:00,E280116060000209FF2351F4,,1,-39,912.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.6832250-06:00,E280116060000209FF238D54,,1,-25.5,912.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.7968090-06:00,E280116060000209FF238D64,,1,-32.5,927.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.7974010-06:00,E280116060000209FF238D74,,1,-33,927.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.7990950-06:00,E280116060000209FF2351F4,,1,-34.5,927.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.7997660-06:00,E280116060000209FF238D54,,1,-24,927.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.8720780-06:00,E280116060000209FF238D74,,1,-33,927.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.8735110-06:00,E280116060000209FF238D64,,1,-32.5,927.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.8742210-06:00,E280116060000209FF2351F4,,1,-34.5,927.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.8754260-06:00,E280116060000209FF238D54,,1,-24,927.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.9898740-06:00,E280116060000209FF2351F4,,1,-41,907.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.9919850-06:00,E280116060000209FF238D54,,1,-27,907.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.9928410-06:00,E280116060000209FF238D74,,1,-41,907.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:33.9935040-06:00,E280116060000209FF238D64,,1,-39,907.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:34.0654640-06:00,E280116060000209FF238D74,,1,-41,907.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:34.0660060-06:00,E280116060000209FF238D64,,1,-39,907.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:34.0672290-06:00,E280116060000209FF238D54,,1,-27,907.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:34.0678870-06:00,E280116060000209FF2351F4,,1,-40.5,907.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:34.1744530-06:00,E280116060000209FF238D74,,1,-40,909.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:34.1751910-06:00,E280116060000209FF2351F4,,1,-38.5,909.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:34.1758510-06:00,E280116060000209FF238D64,,1,-37.5,909.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:34.1767720-06:00,E280116060000209FF238D54,,1,-26.5,909.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:34.2492210-06:00,E280116060000209FF238D54,,1,-26.5,909.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:34.2500780-06:00,E280116060000209FF2351F4,,1,-38.5,909.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:34.2510260-06:00,E280116060000209FF238D64,,1,-37,909.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:34.2525150-06:00,E280116060000209FF238D74,,1,-40,909.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:34.3644450-06:00,E280116060000209FF238D54,,1,-23.5,926.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:34.3651470-06:00,E280116060000209FF238D74,,1,-33,926.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:34.3656940-06:00,E280116060000209FF238D64,,1,-33.5,926.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:34.3662450-06:00,E280116060000209FF2351F4,,1,-34,926.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:34.4399680-06:00,E280116060000209FF2351F4,,1,-34,926.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:34.4409070-06:00,E280116060000209FF238D64,,1,-33.5,926.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:34.4418440-06:00,E280116060000209FF238D54,,1,-23.5,926.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:34.4431770-06:00,E280116060000209FF238D74,,1,-33,926.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:34.5472260-06:00,E280116060000209FF238D74,,1,-33,926.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:34.5486370-06:00,E280116060000209FF238D64,,1,-33.5,926.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:34.5493570-06:00,E280116060000209FF238D54,,1,-24,926.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:34.5500250-06:00,E280116060000209FF2351F4,,1,-34,926.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:34.6312950-06:00,E280116060000209FF238D54,,1,-24.5,920.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:32:34.6320140-06:00,E280116060000209FF238D64,,1,-34.5,920.25,speedwayr-12-05-fd.local,,,
