// 3/11/2025 10:26:28 AM
// ReaderName=speedwayr-12-05-fd.local, AntennaIDs=1,2,3,4, InventoryMode=DualTarget, ModeIndex=1002, Population=32, PowerInDbm=30, Session=1
// Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency, CRHandle
2025-03-11T10:28:40.0499040-06:00,E280116060000209FF238D74,,1,-34.5,920.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:28:40.0516170-06:00,E280116060000209FF238D64,,1,-35.5,920.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:28:40.0524850-06:00,E280116060000209FF238D54,,1,-24.5,920.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:28:40.0536010-06:00,E280116060000209FF2351F4,,1,-35,920.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:28:40.1260610-06:00,E280116060000209FF2351F4,,1,-36.5,920.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:28:40.1267240-06:00,E280116060000209FF238D54,,1,-25,920.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:28:40.1279310-06:00,E280116060000209FF238D74,,1,-33.5,920.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:28:40.1291500-06:00,E280116060000209FF238D64,,1,-37.5,920.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:28:40.2341930-06:00,E280116060000209FF238D54,,1,-25,920.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:28:40.2348560-06:00,E280116060000209FF238D64,,1,-40,920.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:28:40.2354170-06:00,E280116060000209FF238D74,,1,-33,920.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:28:40.2364370-06:00,E280116060000209FF2351F4,,1,-38.5,920.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:28:40.3176080-06:00,E280116060000209FF238D54,,1,-27,911.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:28:40.3188990-06:00,E280116060000209FF238D64,,1,-41.5,911.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:28:40.3197380-06:00,E280116060000209FF2351F4,,1,-39,911.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:28:40.3206740-06:00,E280116060000209FF238D74,,1,-36,911.25,speedwayr-12-05-fd.local,,,
