// 3/11/2025 10:33:17 AM
// ReaderName=speedwayr-12-05-fd.local, AntennaIDs=1,2,3,4, InventoryMode=DualTarget, ModeIndex=1002, Population=32, PowerInDbm=30, Session=1
// Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency, CRHandle
2025-03-11T10:35:28.5110850-06:00,E280116060000209FF2351F4,,1,-25.5,911.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:28.5118170-06:00,E280116060000209FF238D54,,1,-21.5,911.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:28.5125990-06:00,E280116060000209FF238D74,,1,-25,911.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:28.5134990-06:00,E280116060000209FF238D64,,1,-25,911.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:28.5871610-06:00,E280116060000209FF238D64,,1,-25,911.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:28.5885480-06:00,E280116060000209FF2351F4,,1,-26,911.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:28.5890890-06:00,E280116060000209FF238D54,,1,-21,911.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:28.5896340-06:00,E280116060000209FF238D74,,1,-25,911.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:28.6964420-06:00,E280116060000209FF238D64,,1,-25,911.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:28.6974410-06:00,E280116060000209FF2351F4,,1,-26,911.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:28.6979810-06:00,E280116060000209FF238D74,,1,-25,911.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:28.6987640-06:00,E280116060000209FF238D54,,1,-21.5,911.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:28.7808230-06:00,E280116060000209FF2351F4,,1,-26,911.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:28.7816310-06:00,E280116060000209FF238D74,,1,-24.5,911.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:28.7832670-06:00,E280116060000209FF238D54,,1,-20,911.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:28.7839360-06:00,E280116060000209FF238D64,,1,-25,911.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:28.8895890-06:00,E280116060000209FF2351F4,,1,-26,911.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:28.8905540-06:00,E280116060000209FF238D54,,1,-20,911.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:28.8912440-06:00,E280116060000209FF238D74,,1,-24.5,911.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:28.8919300-06:00,E280116060000209FF238D64,,1,-25,911.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:28.9710140-06:00,E280116060000209FF238D74,,1,-24.5,916.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:28.9722540-06:00,E280116060000209FF238D54,,1,-19,916.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:28.9734520-06:00,E280116060000209FF2351F4,,1,-24.5,916.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:28.9741120-06:00,E280116060000209FF238D64,,1,-23.5,916.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.0787120-06:00,E280116060000209FF2351F4,,1,-24.5,916.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.0794220-06:00,E280116060000209FF238D64,,1,-23.5,916.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.0808060-06:00,E280116060000209FF238D74,,1,-24,916.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.0820880-06:00,E280116060000209FF238D54,,1,-19,916.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.1623360-06:00,E280116060000209FF2351F4,,1,-22.5,925.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.1630430-06:00,E280116060000209FF238D64,,1,-22.5,925.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.1638620-06:00,E280116060000209FF238D54,,1,-22,925.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.1646410-06:00,E280116060000209FF238D74,,1,-23.5,925.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.2695630-06:00,E280116060000209FF238D64,,1,-22.5,925.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.2701090-06:00,E280116060000209FF2351F4,,1,-22.5,925.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.2715790-06:00,E280116060000209FF238D54,,1,-21.5,925.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.2722430-06:00,E280116060000209FF238D74,,1,-24,925.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.3524600-06:00,E280116060000209FF238D74,,1,-24.5,913.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.3530060-06:00,E280116060000209FF238D64,,1,-24.5,913.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.3544640-06:00,E280116060000209FF238D54,,1,-19.5,913.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.3562360-06:00,E280116060000209FF2351F4,,1,-25.5,913.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.4603250-06:00,E280116060000209FF238D74,,1,-24.5,913.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.4616830-06:00,E280116060000209FF238D64,,1,-24.5,913.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.4626300-06:00,E280116060000209FF238D54,,1,-20,913.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.4634120-06:00,E280116060000209FF2351F4,,1,-25.5,913.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.5457290-06:00,E280116060000209FF238D54,,1,-20,917.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.5463060-06:00,E280116060000209FF2351F4,,1,-23.5,917.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.5469720-06:00,E280116060000209FF238D64,,1,-23.5,917.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.5478780-06:00,E280116060000209FF238D74,,1,-24.5,917.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.6530020-06:00,E280116060000209FF238D64,,1,-23.5,917.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.6536610-06:00,E280116060000209FF238D74,,1,-24.5,917.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.6544380-06:00,E280116060000209FF2351F4,,1,-23.5,917.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.6552090-06:00,E280116060000209FF238D54,,1,-20,917.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.7400100-06:00,E280116060000209FF238D64,,1,-23,917.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.7411100-06:00,E280116060000209FF2351F4,,1,-23.5,917.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.7416450-06:00,E280116060000209FF238D54,,1,-20,917.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.7422560-06:00,E280116060000209FF238D74,,1,-24,917.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.8469580-06:00,E280116060000209FF238D54,,1,-20.5,917.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.8480710-06:00,E280116060000209FF238D74,,1,-24.5,917.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.8487380-06:00,E280116060000209FF238D64,,1,-23,917.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.8493970-06:00,E280116060000209FF2351F4,,1,-23.5,917.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.9279120-06:00,E280116060000209FF238D64,,1,-27,905.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.9294400-06:00,E280116060000209FF238D74,,1,-29.5,905.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.9305360-06:00,E280116060000209FF2351F4,,1,-28.5,905.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:29.9311210-06:00,E280116060000209FF238D54,,1,-22,905.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.0365280-06:00,E280116060000209FF2351F4,,1,-28.5,905.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.0373520-06:00,E280116060000209FF238D74,,1,-29.5,905.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.0378900-06:00,E280116060000209FF238D54,,1,-22.5,905.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.0384430-06:00,E280116060000209FF238D64,,1,-27,905.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.1113620-06:00,E280116060000209FF238D54,,1,-22,905.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.1123150-06:00,E280116060000209FF238D64,,1,-27,905.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.1128470-06:00,E280116060000209FF238D74,,1,-29.5,905.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.1146750-06:00,E280116060000209FF2351F4,,1,-28.5,905.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.2269940-06:00,E280116060000209FF238D64,,1,-27,903.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.2276670-06:00,E280116060000209FF2351F4,,1,-28.5,903.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.2295610-06:00,E280116060000209FF238D54,,1,-20,903.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.2301070-06:00,E280116060000209FF238D74,,1,-29.5,903.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.3022730-06:00,E280116060000209FF2351F4,,1,-28.5,903.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.3032070-06:00,E280116060000209FF238D54,,1,-20,903.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.3038660-06:00,E280116060000209FF238D74,,1,-29.5,903.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.3047920-06:00,E280116060000209FF238D64,,1,-27,903.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.4190910-06:00,E280116060000209FF238D64,,1,-25.5,908.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.4196330-06:00,E280116060000209FF2351F4,,1,-27,908.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.4208200-06:00,E280116060000209FF238D74,,1,-29,908.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.4215260-06:00,E280116060000209FF238D54,,1,-21,908.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.4963300-06:00,E280116060000209FF238D54,,1,-20.5,908.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.4971900-06:00,E280116060000209FF238D64,,1,-25.5,908.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.4979790-06:00,E280116060000209FF2351F4,,1,-27,908.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.4985770-06:00,E280116060000209FF238D74,,1,-29.5,908.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.6147230-06:00,E280116060000209FF2351F4,,1,-28.5,904.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.6164920-06:00,E280116060000209FF238D74,,1,-29.5,904.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.6170390-06:00,E280116060000209FF238D54,,1,-20.5,904.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.6177060-06:00,E280116060000209FF238D64,,1,-27,904.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.6901510-06:00,E280116060000209FF238D74,,1,-29.5,904.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.6908540-06:00,E280116060000209FF238D54,,1,-21,904.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.6914010-06:00,E280116060000209FF2351F4,,1,-28.5,904.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.6921910-06:00,E280116060000209FF238D64,,1,-27,904.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.8148610-06:00,E280116060000209FF238D74,,1,-22.5,924.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.8158070-06:00,E280116060000209FF238D54,,1,-20,924.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.8168790-06:00,E280116060000209FF238D64,,1,-23,924.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.8174350-06:00,E280116060000209FF2351F4,,1,-23,924.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.8893340-06:00,E280116060000209FF2351F4,,1,-23.5,924.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.8902930-06:00,E280116060000209FF238D64,,1,-23,924.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.8912510-06:00,E280116060000209FF238D74,,1,-22.5,924.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:30.8921890-06:00,E280116060000209FF238D54,,1,-20,924.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:31.0052260-06:00,E280116060000209FF2351F4,,1,-22.5,925.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:31.0061450-06:00,E280116060000209FF238D54,,1,-21,925.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:31.0079110-06:00,E280116060000209FF238D74,,1,-23,925.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:31.0084580-06:00,E280116060000209FF238D64,,1,-23,925.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:35:31.0819140-06:00,E280116060000209FF238D64,,1,-22.5,925.25,speedwayr-12-05-fd.local,,,
