// 3/11/2025 10:40:15 AM
// ReaderName=speedwayr-12-05-fd.local, AntennaIDs=1,2,3,4, InventoryMode=DualTarget, ModeIndex=1002, Population=32, PowerInDbm=30, Session=1
// Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency, CRHandle
2025-03-11T10:42:26.9106130-06:00,E280116060000209FF238D74,,1,-30.5,919.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:26.9111460-06:00,E280116060000209FF238D54,,1,-23,919.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:26.9120380-06:00,E280116060000209FF2351F4,,1,-32,919.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:26.9138110-06:00,E280116060000209FF238D64,,1,-31.5,919.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:26.9850380-06:00,E280116060000209FF238D74,,1,-30.5,919.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:26.9862580-06:00,E280116060000209FF238D64,,1,-32,919.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:26.9873320-06:00,E280116060000209FF2351F4,,1,-32.5,919.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:26.9881600-06:00,E280116060000209FF238D54,,1,-23,919.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.0938230-06:00,E280116060000209FF238D64,,1,-31.5,919.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.0943820-06:00,E280116060000209FF238D74,,1,-30.5,919.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.0950410-06:00,E280116060000209FF238D54,,1,-23,919.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.0957090-06:00,E280116060000209FF2351F4,,1,-32,919.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.1767420-06:00,E280116060000209FF238D64,,1,-37,904.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.1772950-06:00,E280116060000209FF238D74,,1,-36.5,904.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.1778290-06:00,E280116060000209FF238D54,,1,-26,904.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.1787250-06:00,E280116060000209FF2351F4,,1,-39,904.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.2848470-06:00,E280116060000209FF238D54,,1,-25.5,904.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.2863390-06:00,E280116060000209FF2351F4,,1,-38.5,904.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.2871330-06:00,E280116060000209FF238D64,,1,-37,904.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.2879260-06:00,E280116060000209FF238D74,,1,-36,904.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.3676010-06:00,E280116060000209FF238D74,,1,-31,920.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.3697740-06:00,E280116060000209FF2351F4,,1,-32,920.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.3705850-06:00,E280116060000209FF238D54,,1,-23,920.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.3712930-06:00,E280116060000209FF238D64,,1,-31.5,920.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.4747460-06:00,E280116060000209FF238D74,,1,-31,920.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.4757820-06:00,E280116060000209FF238D54,,1,-23,920.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.4778840-06:00,E280116060000209FF2351F4,,1,-31.5,920.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.4784250-06:00,E280116060000209FF238D64,,1,-31,920.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.5666260-06:00,E280116060000209FF238D54,,1,-25.5,911.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.5675620-06:00,E280116060000209FF238D64,,1,-35,911.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.5683390-06:00,E280116060000209FF2351F4,,1,-35.5,911.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.5690020-06:00,E280116060000209FF238D74,,1,-34.5,911.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.6744150-06:00,E280116060000209FF238D64,,1,-34.5,911.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.6752460-06:00,E280116060000209FF2351F4,,1,-35.5,911.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.6761850-06:00,E280116060000209FF238D54,,1,-25,911.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.6768720-06:00,E280116060000209FF238D74,,1,-34,911.25,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.7568490-06:00,E280116060000209FF238D74,,1,-34.5,911.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.7573910-06:00,E280116060000209FF2351F4,,1,-35,911.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.7582830-06:00,E280116060000209FF238D64,,1,-34.5,911.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.7600520-06:00,E280116060000209FF238D54,,1,-25.5,911.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.8645830-06:00,E280116060000209FF238D64,,1,-34,911.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.8651330-06:00,E280116060000209FF238D54,,1,-25.5,911.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.8660300-06:00,E280116060000209FF238D74,,1,-34,911.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.8668050-06:00,E280116060000209FF2351F4,,1,-35,911.75,speedwayr-12-05-fd.local,,,
2025-03-11T10:42:27.9477880-06:00,E280116060000209FF238D54,,1,-23,916.75,speedwayr-12-05-fd.local,,,
